region_id,parent_id,depth,size,target_samples,actual_samples,violations,estimated_ratio,gini,best_attr,best_cut,best_gain,gini_weight_mode,max_split_ratio,sampler_weight,sampler_probability,sampling_risk_focus_alpha,sampling_risk_floor,partition_sample_mode,sampler_used_fallback,sampler_draws,sampler_violations,partition_tests_total,partition_violations_total,sampler_tests_total,sampler_violations_total,bounds,split_history,batch_size
1066,551,10,1306998000000,1026,1026,71,0.06920077972709551,0.12882406362451504,,,0.0,sample,1.0,90445280701.75438,0.0008399248396707193,1.0,1e-05,fresh_region,0,2796,211,1694903,119260,3309056,449557,1:1;0:6;0:74;10:15;1:5;0:0;2:5;0:4;0:1;0:99;33:43;54:99;0:40,x0 <= 1|x4 <= 5|x11 > 53|x4 > 0|x10 > 16|x10 > 19|x10 > 32|x6 > 1|x5 <= 0|x3 > 9,512
1067,552,10,5663658000000,1054,1054,151,0.1432637571157495,0.24547850602565807,,,0.0,sample,1.0,811396924098.6716,0.007535080062719869,1.0,1e-05,fresh_region,0,24858,3291,1694903,119260,3309056,449557,1:1;0:6;0:74;0:1;1:5;1:13;2:5;0:4;0:1;0:99;33:43;54:99;0:40,x0 <= 1|x4 <= 5|x11 > 53|x4 > 0|x10 > 16|x10 > 19|x10 > 32|x6 > 1|x5 > 0|x3 <= 1,512
1068,552,10,39645606000000,1142,1142,98,0.08581436077057793,0.15690051251223006,,,0.0,sample,1.0,3402162336252.189,0.03159435885033359,1.0,1e-05,fresh_region,0,104263,7968,1694903,119260,3309056,449557,1:1;0:6;0:74;2:15;1:5;1:13;2:5;0:4;0:1;0:99;33:43;54:99;0:40,x0 <= 1|x4 <= 5|x11 > 53|x4 > 0|x10 > 16|x10 > 19|x10 > 32|x6 > 1|x5 > 0|x3 > 1,512
1069,553,10,24449040000,1004,1004,48,0.04780876494023904,0.09104617387025603,,,0.0,sample,1.0,1168878406.374502,1.0854850584256364e-05,1.0,1e-05,fresh_region,0,36,1,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;0:99;0:19;1:11;0:8,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 <= 19|x11 <= 11|x12 <= 8,512
1070,553,10,86929920000,1007,1007,28,0.027805362462760674,0.05406444856215035,,,0.0,sample,1.0,2417117934.4587884,2.244669238475964e-05,1.0,1e-05,fresh_region,0,67,3,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;0:99;0:19;1:11;9:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 <= 19|x11 <= 11|x12 > 8,512
1071,554,10,162005760000,1010,1010,33,0.032673267326732675,0.06321144985785708,,,0.0,sample,1.0,5293257504.950496,4.9156113250861287e-05,1.0,1e-05,fresh_region,0,161,3,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;0:99;0:19;12:27;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 <= 19|x11 > 11|x11 <= 27,512
1072,554,10,729025920000,1020,1020,8,0.00784313725490196,0.015563244905805459,,,0.0,sample,1.0,5717850352.941176,5.3099116987561376e-05,1.0,1e-05,fresh_region,0,173,1,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;0:99;0:19;28:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 <= 19|x11 > 11|x11 > 27,512
1073,555,10,52651872000,1006,1006,58,0.05765407554671968,0.10866016623914565,,,0.0,sample,1.0,3035595005.964215,2.819021212502327e-05,1.0,1e-05,fresh_region,0,98,7,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;0:99;20:21;1:52;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 > 19|x10 <= 21|x11 <= 52,512
1074,555,10,47589192000,1005,1005,119,0.11840796019900497,0.20877503032103165,,,0.0,sample,1.0,5634939152.238806,5.232915777668246e-05,1.0,1e-05,fresh_region,0,163,13,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;0:99;20:21;53:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 > 19|x10 <= 21|x11 > 52,512
1075,556,10,7016874480,1002,1002,101,0.10079840319361277,0.1812761702144613,,,0.0,sample,1.0,707289742.994012,6.568283268907656e-06,1.0,1e-05,fresh_region,0,20,5,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;0:6;22:23;1:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 > 19|x10 > 21|x9 <= 6,512
1076,556,10,93224189520,1007,1007,0,0.0,0.0,,,0.0,sample,1.0,932241.8952,8.657313220600124e-09,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;0:6;6:6;0:13;0:5;0:4;0:1;7:99;22:23;1:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 <= 6|x10 > 19|x10 > 21|x9 > 6,512
1077,557,10,36455015520,1005,1005,5,0.004975124378109453,0.009900745031063588,,,0.0,sample,1.0,181368236.41791046,1.6842856333986664e-06,1.0,1e-05,fresh_region,0,5,0,1694903,119260,3309056,449557,1:1;0:6;0:2;7:7;6:6;0:2;0:5;0:4;0:1;0:98;0:23;1:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 <= 4|x9 <= 98|x5 <= 2,512
1078,557,10,24303343680,1004,1004,26,0.025896414342629483,0.05045158013364868,,,0.0,sample,1.0,629369457.8486056,5.844672456933221e-06,1.0,1e-05,fresh_region,0,20,0,1694903,119260,3309056,449557,1:1;0:6;0:2;7:7;6:6;3:4;0:5;0:4;0:1;0:98;0:23;1:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 <= 4|x9 <= 98|x5 > 2,512
1079,558,10,111585600,1001,1001,30,0.029970029970029972,0.058143654547250956,,,0.0,sample,1.0,3344223.7762237764,3.1056309375943794e-08,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;7:7;6:6;0:4;0:5;0:4;0:1;99:99;0:23;1:18;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 <= 4|x9 > 98|x11 <= 18,512
1080,558,10,502135200,1001,1001,8,0.007992007992007992,0.015856271600527345,,,0.0,sample,1.0,4013068.5314685316,3.726757125113255e-08,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;7:7;6:6;0:4;0:5;0:4;0:1;99:99;0:23;19:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 <= 4|x9 > 98|x11 > 18,512
1081,559,10,55792800000,1006,1006,33,0.032803180914512925,0.06345426447280532,,,0.0,sample,1.0,1830181312.1272366,1.699607467885274e-05,1.0,1e-05,fresh_region,0,64,2,1694903,119260,3309056,449557,1:1;0:6;0:2;7:7;6:6;5:13;0:5;0:4;0:1;0:99;0:23;1:50;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 > 4|x11 <= 51|x11 <= 50,512
1082,559,10,1115856000,1001,1001,103,0.1028971028971029,0.18461857822497185,,,0.0,sample,1.0,114818349.65034965,1.0662666219074035e-06,1.0,1e-05,fresh_region,0,2,0,1694903,119260,3309056,449557,1:1;0:6;0:2;7:7;6:6;5:13;0:5;0:4;0:1;0:99;0:23;51:51;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 > 4|x11 <= 51|x11 > 50,512
1083,560,10,15303168000,1003,1003,275,0.2741774675972084,0.3980083677183803,,,0.0,sample,1.0,4195783848.4546366,3.896436661883118e-05,1.0,1e-05,fresh_region,0,139,34,1694903,119260,3309056,449557,1:1;0:1;0:2;7:7;6:6;5:13;0:5;0:4;0:1;0:99;0:23;52:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 > 4|x11 > 51|x1 <= 1,512
1084,560,10,38257920000,1005,1005,89,0.08855721393034825,0.1614296675824856,,,0.0,sample,1.0,3388014805.970149,3.1462977068866595e-05,1.0,1e-05,fresh_region,0,124,10,1694903,119260,3309056,449557,1:1;2:6;0:2;7:7;6:6;5:13;0:5;0:4;0:1;0:99;0:23;52:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 <= 7|x3 > 6|x5 > 4|x11 > 51|x1 > 1,512
1085,561,10,267805440,1001,1001,15,0.014985014985014986,0.029520928621827723,,,0.0,sample,1.0,4013068.5314685316,3.726757125113255e-08,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;0:2;0:5;0:4;0:1;0:7;0:23;1:3;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 <= 3|x5 <= 2|x9 <= 7,512
1086,561,10,3079762560,1002,1002,3,0.0029940119760479044,0.005970095736670372,,,0.0,sample,1.0,9220845.988023954,8.562986955237773e-08,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;0:2;0:5;0:4;0:1;8:99;0:23;1:3;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 <= 3|x5 <= 2|x9 > 7,512
1087,562,10,2391120000,1002,1002,66,0.0658682634730539,0.12305927068019651,,,0.0,sample,1.0,157498922.15568864,1.462621995459868e-06,1.0,1e-05,fresh_region,0,7,1,1694903,119260,3309056,449557,1:1;0:4;0:2;8:10;6:6;3:5;0:5;0:4;0:1;0:99;0:23;1:3;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 <= 3|x5 > 2|x1 <= 4,512
1088,562,10,956448000,1001,1001,11,0.01098901098901099,0.021736505252988772,,,0.0,sample,1.0,10510417.582417583,9.760554375296621e-08,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;5:6;0:2;8:10;6:6;3:5;0:5;0:4;0:1;0:99;0:23;1:3;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 <= 3|x5 > 2|x1 > 4,512
1089,563,10,1963906560,1001,1001,16,0.015984015984015984,0.03145705443407741,,,0.0,sample,1.0,31391113.846153848,2.9151522400885906e-07,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;0:5;0:5;0:4;0:1;0:0;0:21;4:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 > 3|x9 <= 0|x10 <= 21,512
1090,563,10,178536960,1001,1001,142,0.14185814185814186,0.24346881889339433,,,0.0,sample,1.0,25326921.398601398,2.3519978300714766e-07,1.0,1e-05,fresh_region,0,1,0,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;0:5;0:5;0:4;0:1;0:0;22:23;4:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 > 3|x9 <= 0|x10 > 21,512
1091,564,10,41978502720,1005,1005,32,0.031840796019900496,0.061653919457439164,,,0.0,sample,1.0,1336628942.3283582,1.2412674728562292e-05,1.0,1e-05,fresh_region,0,44,4,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;0:5;0:5;0:4;0:1;1:99;0:23;4:22;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 > 3|x9 > 0|x11 <= 22,512
1092,564,10,170123405760,1010,1010,5,0.0049504950495049506,0.009851975296539556,,,0.0,sample,1.0,842195078.019802,7.821088733306678e-06,1.0,1e-05,fresh_region,0,27,0,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;0:5;0:5;0:4;0:1;1:99;0:23;23:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 <= 5|x11 > 3|x9 > 0|x11 > 22,512
1093,565,10,96163200000,1007,1007,33,0.03277060575968222,0.0633933863156514,,,0.0,sample,1.0,3151326315.7894735,2.9264956999445194e-05,1.0,1e-05,fresh_region,0,108,0,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;6:13;0:5;0:4;0:1;0:99;0:23;1:53;0:24,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 <= 24|x11 <= 75|x11 <= 53,512
1094,565,10,39916800000,1005,1005,78,0.07761194029850746,0.14317665404321675,,,0.0,sample,1.0,3098020298.5074625,2.8769927876071494e-05,1.0,1e-05,fresh_region,0,102,14,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;6:13;0:5;0:4;0:1;0:99;0:23;54:75;0:24,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 <= 24|x11 <= 75|x11 > 53,512
1095,566,10,12441600000,1003,1003,216,0.21535393818544366,0.33795323898692753,,,0.0,sample,1.0,2679347557.328016,2.4881901521559595e-05,1.0,1e-05,fresh_region,0,85,10,1694903,119260,3309056,449557,1:1;0:1;0:2;8:10;6:6;6:13;0:5;0:4;0:1;0:99;0:23;76:99;0:24,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 <= 24|x11 > 75|x1 <= 1,512
1096,566,10,31104000000,1004,1004,39,0.03884462151394422,0.07467143378676529,,,0.0,sample,1.0,1208223107.5697212,1.1220227214047132e-05,1.0,1e-05,fresh_region,0,37,4,1694903,119260,3309056,449557,1:1;2:6;0:2;8:10;6:6;6:13;0:5;0:4;0:1;0:99;0:23;76:99;0:24,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 <= 24|x11 > 75|x1 > 1,512
1097,567,10,23611392000,1004,1004,17,0.01693227091633466,0.03329113823590102,,,0.0,sample,1.0,399794486.0557769,3.712712448855527e-06,1.0,1e-05,fresh_region,0,7,0,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;6:13;0:1;0:4;0:1;0:99;0:23;1:61;25:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 > 24|x6 <= 1|x11 <= 61,512
1098,567,10,14708736000,1003,1003,39,0.038883349950149554,0.07474287009360751,,,0.0,sample,1.0,571924929.212363,5.311210830960068e-06,1.0,1e-05,fresh_region,0,18,1,1694903,119260,3309056,449557,1:1;0:6;0:2;8:10;6:6;6:13;0:1;0:4;0:1;0:99;0:23;62:99;25:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 > 24|x6 <= 1|x11 > 61,512
1099,568,10,10948608000,1003,1003,192,0.1914257228315055,0.30956383093988227,,,0.0,sample,1.0,2095845200.3988037,1.946317630130884e-05,1.0,1e-05,fresh_region,0,60,11,1694903,119260,3309056,449557,1:1;0:0;0:2;8:10;6:6;6:13;2:5;0:4;0:1;0:99;0:23;1:99;25:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 > 24|x6 > 1|x1 <= 0,512
1100,568,10,65691648000,1006,1006,99,0.09840954274353876,0.17745020928109276,,,0.0,sample,1.0,6464685041.749502,6.003463646841028e-05,1.0,1e-05,fresh_region,0,187,15,1694903,119260,3309056,449557,1:1;1:6;0:2;8:10;6:6;6:13;2:5;0:4;0:1;0:99;0:23;1:99;25:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 <= 10|x3 > 7|x5 > 5|x12 > 24|x6 > 1|x1 > 0,512
1101,569,10,3967488000,1002,1002,17,0.016966067864271458,0.03335644081099279,,,0.0,sample,1.0,67312670.65868264,6.251026440753286e-07,1.0,1e-05,fresh_region,0,3,0,1694903,119260,3309056,449557,1:1;0:1;0:2;11:14;6:6;0:0;0:5;0:4;0:1;0:99;0:23;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 <= 14|x1 <= 1|x5 <= 0,512
1102,569,10,7934976000,1002,1002,72,0.0718562874251497,0.13338592276524794,,,0.0,sample,1.0,570177916.1676646,5.294987102755723e-06,1.0,1e-05,fresh_region,0,22,1,1694903,119260,3309056,449557,1:1;0:1;0:2;11:14;6:6;1:2;0:5;0:4;0:1;0:99;0:23;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 <= 14|x1 <= 1|x5 > 0,512
1103,570,10,22317120000,1004,1004,15,0.014940239043824702,0.029434056602276156,,,0.0,sample,1.0,333423107.5697211,3.0963511638764674e-06,1.0,1e-05,fresh_region,0,10,0,1694903,119260,3309056,449557,1:1;2:6;0:2;11:14;6:6;0:2;0:5;0:4;0:1;0:99;0:17;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 <= 14|x1 > 1|x10 <= 17,512
1104,570,10,7439040000,1002,1002,43,0.04291417165668663,0.08214509105541412,,,0.0,sample,1.0,319240239.5209581,2.9646412163866684e-06,1.0,1e-05,fresh_region,0,9,0,1694903,119260,3309056,449557,1:1;2:6;0:2;11:14;6:6;0:2;0:5;0:4;0:1;0:99;18:23;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 <= 14|x1 > 1|x10 > 17,512
1105,571,10,4959360000,1002,1002,267,0.26646706586826346,0.39092473735164396,,,0.0,sample,1.0,1321506107.784431,1.2272235732949463e-05,1.0,1e-05,fresh_region,0,43,10,1694903,119260,3309056,449557,1:1;0:3;0:2;15:15;6:6;0:2;0:5;0:4;0:1;0:99;0:19;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 > 14|x1 <= 3|x10 <= 19,512
1106,571,10,991872000,1001,1001,23,0.022977022977022976,0.04489815878427267,,,0.0,sample,1.0,22790265.734265734,2.1164299722865398e-07,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:3;0:2;15:15;6:6;0:2;0:5;0:4;0:1;0:99;20:23;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 > 14|x1 <= 3|x10 > 19,512
1107,572,10,3719520000,1002,1002,5,0.00499001996007984,0.00993023932175569,,,0.0,sample,1.0,18560479.04191617,1.7236286141782957e-07,1.0,1e-05,fresh_region,0,1,0,1694903,119260,3309056,449557,1:1;4:6;0:2;15:15;6:6;0:2;0:5;0:4;0:1;0:99;0:19;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 > 14|x1 > 3|x10 <= 19,512
1108,572,10,743904000,1001,1001,169,0.16883116883116883,0.28065441052454043,,,0.0,sample,1.0,125594181.81818181,1.166336952118778e-06,1.0,1e-05,fresh_region,0,3,0,1694903,119260,3309056,449557,1:1;4:6;0:2;15:15;6:6;0:2;0:5;0:4;0:1;0:99;20:23;1:28;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 <= 28|x3 > 14|x1 > 3|x10 > 19,512
1109,573,10,3389102640,1002,1002,10,0.00998003992015968,0.0197608774467034,,,0.0,sample,1.0,33823379.640718564,3.1410258779042473e-07,1.0,1e-05,fresh_region,0,1,0,1694903,119260,3309056,449557,1:1;0:6;0:2;11:12;6:6;0:2;0:5;0:4;0:1;0:6;0:21;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 <= 6|x10 <= 21|x3 <= 12,512
1110,573,10,5083653960,1002,1002,74,0.07385229540918163,0.1367962677439532,,,0.0,sample,1.0,375439514.011976,3.4865387244737136e-06,1.0,1e-05,fresh_region,0,10,0,1694903,119260,3309056,449557,1:1;0:6;0:2;13:15;6:6;0:2;0:5;0:4;0:1;0:6;0:21;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 <= 6|x10 <= 21|x3 > 12,512
1111,574,10,308100240,1001,1001,201,0.2007992007992008,0.3209577635152061,,,0.0,sample,1.0,61866281.95804196,5.745244699497514e-07,1.0,1e-05,fresh_region,0,3,0,1694903,119260,3309056,449557,1:1;0:6;0:2;11:12;6:6;0:2;0:5;0:4;0:1;0:6;22:23;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 <= 6|x10 > 21|x3 <= 12,512
1112,574,10,462150360,1001,1001,76,0.07592407592407592,0.14031922123830215,,,0.0,sample,1.0,35088339.02097902,3.258496993744858e-07,1.0,1e-05,fresh_region,0,1,0,1694903,119260,3309056,449557,1:1;0:6;0:2;13:15;6:6;0:2;0:5;0:4;0:1;0:6;22:23;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 <= 6|x10 > 21|x3 > 12,512
1113,575,10,1100358000,1001,1001,80,0.07992007992007992,0.14706572149129593,,,0.0,sample,1.0,87940699.3006993,8.166659132192626e-07,1.0,1e-05,fresh_region,0,1,1,1694903,119260,3309056,449557,1:1;0:6;0:2;11:15;6:6;0:2;0:5;0:4;0:1;7:7;0:19;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 > 6|x10 <= 19|x9 <= 7,512
1114,575,10,101232936000,1008,1008,0,0.0,0.0,,,0.0,sample,1.0,1012329.3600000001,9.401049660023544e-09,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;11:15;6:6;0:2;0:5;0:4;0:1;8:99;0:19;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 > 6|x10 <= 19|x9 > 7,512
1115,576,10,10233329400,1003,1003,52,0.0518444666001994,0.09831323576628043,,,0.0,sample,1.0,530541504.2871386,4.926901486396664e-06,1.0,1e-05,fresh_region,0,23,0,1694903,119260,3309056,449557,1:1;0:6;0:2;11:15;6:6;0:2;0:5;0:4;0:1;7:99;20:21;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 > 6|x10 > 19|x10 <= 21,512
1116,576,10,10233329400,1003,1003,0,0.0,0.0,,,0.0,sample,1.0,102333.29400000001,9.503234982415103e-10,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;11:15;6:6;0:2;0:5;0:4;0:1;7:99;22:23;29:99;0:40,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 <= 2|x11 > 28|x9 > 6|x10 > 19|x10 > 21,512
1117,577,10,199234728000,1011,1011,84,0.0830860534124629,0.15236552228160855,,,0.0,sample,1.0,16553627252.22552,0.0001537261270894002,1.0,1e-05,fresh_region,0,528,41,1694903,119260,3309056,449557,1:1;0:6;0:2;11:13;6:6;3:13;0:5;0:4;0:1;0:99;0:21;1:99;0:21,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 > 2|x12 <= 29|x10 <= 21|x12 <= 21|x3 <= 13,512
1118,577,10,132823152000,1009,1009,125,0.12388503468780972,0.2170750657364198,,,0.0,sample,1.0,16454800792.864223,0.00015280836999483186,1.0,1e-05,fresh_region,0,530,56,1694903,119260,3309056,449557,1:1;0:6;0:2;14:15;6:6;3:13;0:5;0:4;0:1;0:99;0:21;1:99;0:21,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 > 2|x12 <= 29|x10 <= 21|x12 <= 21|x3 > 13,512
1119,578,10,9659865600,1003,1003,41,0.040877367896311065,0.0784128173803614,,,0.0,sample,1.0,394869879.9601196,3.666979836238889e-06,1.0,1e-05,fresh_region,0,8,0,1694903,119260,3309056,449557,1:1;0:6;0:2;11:15;6:6;3:13;0:5;0:4;0:1;0:7;0:21;1:99;22:29,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 > 2|x12 <= 29|x10 <= 21|x12 > 21|x9 <= 7,512
1120,578,10,111088454400,1008,1008,127,0.1259920634920635,0.22023612685815067,,,0.0,sample,1.0,13996263600.0,0.00012997703549601672,1.0,1e-05,fresh_region,0,431,59,1694903,119260,3309056,449557,1:1;0:6;0:2;11:15;6:6;3:13;0:5;0:4;0:1;8:99;0:21;1:99;22:29,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 > 2|x12 <= 29|x10 <= 21|x12 > 21|x9 > 7,512
1121,579,10,2305195200,1002,1002,104,0.10379241516966067,0.18603909944581895,,,0.0,sample,1.0,239261777.24550897,2.2219170346205516e-06,1.0,1e-05,fresh_region,0,6,1,1694903,119260,3309056,449557,1:1;0:6;0:2;11:14;6:6;3:13;0:5;0:4;0:1;0:6;22:23;1:99;0:29,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 > 2|x12 <= 29|x10 > 21|x3 <= 14|x9 <= 6,512
1122,579,10,30626164800,1004,1004,0,0.0,0.0,,,0.0,sample,1.0,306261.64800000004,2.8441148459910815e-09,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;11:14;6:6;3:13;0:5;0:4;0:1;7:99;22:23;1:99;0:29,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 > 2|x12 <= 29|x10 > 21|x3 <= 14|x9 > 6,512
1123,580,10,1995840000,1002,1002,202,0.20159680638722555,0.3219110680833941,,,0.0,sample,1.0,402354970.05988026,3.7364905177601684e-06,1.0,1e-05,fresh_region,0,13,1,1694903,119260,3309056,449557,1:1;0:6;0:2;15:15;6:6;3:13;0:5;0:4;0:1;0:99;22:23;1:24;0:29,x0 <= 1|x4 > 5|x2 <= 2|x10 <= 23|x3 > 10|x5 > 2|x12 <= 29|x10 > 21|x3 > 14|x11 <= 24,512
